LPdom_LBVwil	3L	16243142	16284493	0.04597633	0.00469175	0.46615383	0.36985223	0.74781997	-2.06281566	3.30889185
LPdom_LBVwil	3L	16284496	16319908	0.04089067	0.00521637	-0.21423611	-0.29133871	0.75159123	-2.90017153	3.05927799
LPdom_LBVwil	3L	16319929	16361439	0.05636686	0.00402794	-0.19242509	-0.21486727	0.90537553	-2.83881138	2.65781578
LPdom_LBVwil	3L	16362056	16397279	0.04428102	0.00508483	0.17938467	0.26667134	0.97602451	-4.60146214	3.21183509
LPdom_LBVwil	3L	16397359	16417123	0.05536158	0.00857795	-0.19577714	-0.15589802	0.72305774	-3.20547885	1.67507647
LPdom_LBVwil	3L	16417128	16445989	0.02721143	0.00565983	0.03187143	0.05751264	0.77696983	-2.76528997	2.96311311
LPdom_LBVwil	3L	16446852	16495101	0.04793041	0.00443017	0.0042432	0.04969238	0.80563631	-3.28220173	2.98223755
LPdom_LBVwil	3L	16495106	16546757	0.04332045	0.00386751	0.16743333	0.18867964	0.86826166	-2.42936281	3.20371414
LPdom_LBVwil	3L	16546759	16575298	0.07270766	0.00664927	-0.38395235	-0.39201627	1.02462406	-3.17848551	3.3511058
LPdom_LBVwil	3L	16575322	16603276	0.05926206	0.00629106	-0.22466138	-0.1897011	0.78951812	-3.60130281	1.92295351
LPdom_LBVwil	3L	16603277	16629959	0.05876629	0.00636232	-0.54244363	-0.52557592	0.87370758	-3.15139715	1.75241684
LPdom_LBVwil	3L	16629985	16661181	0.04710936	0.00605216	-0.51149259	-0.42367937	0.83142038	-3.69086662	1.506697
LPdom_LBVwil	3L	16661287	16688760	0.03555934	0.00623501	-0.21398614	-0.12576169	0.92150802	-2.76341452	2.74919616
LPdom_LBVwil	3L	16688776	16707841	0.04845428	0.00881121	0.3074306	0.34979063	0.90735461	-2.60039596	3.09706646
LPdom_LBVwil	3L	16707853	16732245	0.0415942	0.00758573	0.11833589	0.1563064	0.86242958	-3.76352162	2.43517326
LPdom_LBVwil	3L	16732250	16769133	0.05693688	0.00490751	0.22725943	0.26362444	1.01493704	-3.72327401	2.8571694
LPdom_LBVwil	3L	16769148	16795985	0.04609808	0.00628825	0.04983487	0.04347392	0.84241529	-3.63955291	3.03892261
LPdom_LBVwil	3L	16795987	16817793	0.05742662	0.00803384	-0.05630798	-0.16878222	0.84498413	-2.22641817	3.10785004
LPdom_LBVwil	3L	16817802	16837020	0.05647486	0.00839644	0.03928331	0.02498081	0.94928945	-2.76514891	2.76948692
LPdom_LBVwil	3L	16837029	16858532	0.04315078	0.00816021	0.13778973	0.15701161	0.78847748	-3.14644646	3.0733539
LPdom_LBVwil	3L	16858535	16888735	0.05187694	0.00625797	0.03167674	0.16842732	1.06176188	-3.72489852	3.90484847
LPdom_LBVwil	3L	16888753	16906007	0.04523875	0.0108701	0.06106845	0.06796395	0.81503513	-2.1006638	2.01275334
LPdom_LBVwil	3L	16906010	16923433	0.05099335	0.00944314	0.27377525	0.30677369	1.07484181	-2.82990015	3.08410016
LPdom_LBVwil	3L	16923462	16954787	0.04960027	0.00575256	0.03170198	0.03568019	0.87629575	-3.03399413	2.4168308
LPdom_LBVwil	3L	16954790	16972977	0.03989786	0.00977649	-0.21425523	-0.16364626	0.73745408	-2.65825684	2.27546189
LPdom_LBVwil	3L	16972980	16985886	0.03730883	0.01288353	-0.01379092	0.09448942	0.72107822	-2.35474473	1.85000191
LPdom_LBVwil	3L	16985893	17008918	0.03246482	0.00729948	-0.42127513	-0.41555533	0.83352275	-4.50097451	1.63524363
